,Unnamed: 0,company_name,date_posted,rating,review_title,job_position,job_location,pro_review,con_review,pro_score,con_score,rating_score,weighted_score,work_life_and_flexibility_job_aspect_score,career_development_and_learning_job_aspect_score,compensation_benefits_and_security_job_aspect_score,culture_and_environment_job_aspect_score,management_and_communication_job_aspect_score,diversity_and_inclusion_job_aspect_score,employee_engagement_and_satisfaction_job_aspect_score,operational_efficiency_and_resources_job_aspect_score,innovation_and_strategic_vision_job_aspect_score,global_impact_and_social_responsibility_job_aspect_score,job_position_category
114,0,NCS,,5.0,wonderful place to work,Cloud Engineer,Singapore,"Good environment, friendly team work",More working hours Average pay scale,0.7269,-0.1027,1.0,0.65605,,,-0.1027,,,,,,,,cloud_engineer
115,0,NCS,,4.0,Uat Tester,UAT Tester,Singapore,At amk. After work lots of place to eat,Generally quite okay career progression could be better,0.0,0.624,0.5,0.406,,0.624,,,,,,,,,qa_automation_tester
116,0,NCS,,1.0,Bad,Software Engineer,"Ang Mo Kio New Town,","Good colleague, benefits and environment","Bad management, worse to work as not sure what role will get in different project. Role depend on what it need but wont tell begore u start to work on the project even ur role as software engineering",0.6705,-0.5833,-1.0,-0.4782,,,0.6705,,-0.5833,,,,,,software_engineer
117,0,NCS,,5.0,Good HR Policies & job Opportunity,Data Engineer,Singapore,Good HR policies. Many project opportunities. Management cares for employees.,Nothing as such but not sure about promotion.,0.8176,-0.3491,1.0,0.617125,,,,,0.8176,,,,,,data_scientist_or_analyst
118,0,NCS,,4.0,What you learn + Your Workload are strongly dependent on project,Software Engineer,Singapore,"What you learn and your workload are strongly dependent on the project group that you enter. Able to learn a lot of useful skills if you enter a project that is newly created, or that your superiors want to assign to you tasks that allow you to learn latest tech skills",Lack of work life-balance in some projects that I entered,0.8481,-0.3182,0.5,0.382475,,,,,,,,,,,software_engineer
120,0,NCS,,4.0,Good Work Environment,Software Engineer,"Ang Mo Kio New Town,",constant skill upgrading. good work-life balance.,Pay is not so competitive compared to market rate,0.4404,-0.3223,0.5,0.279525,0.4404,,-0.3223,,,,,,,,software_engineer
121,0,NCS,,4.0,Good worklife balance,Software Engineer,Singapore,It provides a good wirklife balance with good managers.,Some projects can be more demanding and would require you to work overtime,0.7003,-0.2944,0.5,0.351475,,,,,,,,,,,software_engineer
122,0,NCS,,3.0,Working in NCS,Software Engineer,Singapore,"Good start for freshers, lots of learning opportunity, good work culture and team",sometimes work life balance is not good,0.8225,-0.3412,0.0,0.120325,-0.3412,,,0.8225,,,,,,,software_engineer
124,0,NCS,,2.0,Don't bee fooled by the marketing,Software Engineer,Singapore,Good starting point if it is NOT a maintenance project,Sales team always thinks that paying $1 can achieve $10 worth of items.,0.4404,0.2263,-0.5,-0.08332499999999998,,,0.2263,,,,,,,,software_engineer
125,0,NCS,,4.0,Software Engineer,Senior Software Engineer,Singapore,"Like my current team. If in doubt, I can always approach seniors and my manager.","As it is first time working for a large company like NCS, I have to learn so many things and understand how the organisation operates.",0.0,0.3612,0.5,0.3403,,,,,,,,,,,software_engineer
127,0,NCS,,4.0,Work life balance,Cloud Engineer,"Clementi New Town,","Work life balance, able to leave work on time","Standby 24/7 for operations, pay relatively low, little communications with superiors",-0.0516,-0.1935,0.5,0.188725,-0.0516,,-0.1935,,-0.1935,,,,,,cloud_engineer
128,0,NCS,,1.0,SE 4.5 yrs at Nucleus,Software Engineer,Singapore,Learn a lot of technical knowledge,Bad RO will lead to zero bonus and you get 12 months pay for 13 months work since there's 52 week in a year.,0.0,-0.1027,-1.0,-0.525675,,,-0.1027,,,,,,,,software_engineer
129,0,NCS,,4.0,good company,Sr. Software Engineer,Singapore,Good work life balance and colleauges,some time need to do multi tasks in less time,0.4404,0.0,0.5,0.3601,0.4404,,,,,,,,,,software_engineer
131,0,NCS,,4.0,Salart,Software Engineer (Pega Developer),"Ang Mo Kio New Town,",Pretty good work life balance,Progression and pay raise is slow and bonus is very very low,0.7269,0.11,0.5,0.459225,0.7269,0.11,0.11,,,,,,,,software_engineer
132,0,NCS,,5.0,Opportunity to improve,Software Engineer,Singapore,Competitive salary and benefits. Positive recognition from the management Opportunity to improve,Less work life balance sometimes,0.9118,0.0,1.0,0.72795,0.0,,0.9118,,0.9118,,,,,,software_engineer
133,0,NCS,,3.0,True to other reviews in Glassdoor,Software Engineer,Singapore,"Entry-level software engineer, with possibility of engaging clients while coding.","Poor pay, management in general is lazy and unappreciative.",0.34,-0.7184,0.0,-0.0946,,,-0.7184,,-0.7184,,,,,,software_engineer
134,0,NCS,,3.0,Work environment,Software Engineer,Singapore,- Decent salary - Work life balance,- Senior are not very helpful have to figure out everything yourself,0.0,-0.3713,0.0,-0.092825,0.0,,0.0,,,,,,,,software_engineer
135,0,NCS,,5.0,Company Environment and Benefits,Software Engineer,Singapore,1. NCS offers courses to its staff to keep their knowledges up to date. 2. Good for entry level 3. Everyone is friendly.,1. Have to serve at least 1 year in NCS to join the courses.,0.7269,0.296,1.0,0.755725,,1.0229,,,,,,,,,software_engineer
136,0,NCS,,4.0,Agile and getting better,Cloud Consultant,"Ang Mo Kio New Town,",Loads of seniors to guide and help,Abit slow to adapt to new trends,0.4019,0.0,0.5,0.350475,,,,,,,,,,,cloud_engineer
137,0,NCS,,4.0,Good place to start,Cloud Engineer,Singapore,Opportunities to learn and develop Ok salary,Ok salary Job scope can be ambiguous,0.5859,0.296,0.5,0.470475,,,0.8818999999999999,,,,,,,,cloud_engineer
138,0,NCS,,1.0,Poor environment,Software Engineer,Singapore,Good for fresh graduates as it is easier to get in compared to other companies Provide courses for self-improvement Opportunity to challenge yourself due to high turnover rate,"Lousy HR, doesn't respond to emails and is always ghosting job candidates. HR does not seem to know their job well. When asking HR questions, HR always gives useless answers or direct the questions to other staff. Was told to get a credit report from the Credit Bureau and the cost of getting the report ($6+) will be reimbursed back to me when I receive my first paycheck. However, the amount did not reimbursed back to me. Had to ask HR personally for a mere $6 and took me 1 - 2 weeks before I get an answer from HR. Poor management, management does not know how to retain staff No work-life balance, but this depends on the project No bonus or increment even if performance is good. Bonus and increment are given depending on how well the project is doing Lack of manpower, high turnover rate but no replacement Difficult to get promoted",0.8779,0.8047,-1.0,-0.07935000000000003,0.8047,0.8779,0.8047,,0.8047,,,,,,software_engineer
139,0,NCS,,4.0,Great People and Environment,Software Engineer,Singapore,"Everyone will help one another, friendly colleagues",Depends on your project you may have to OT,0.7096,0.0,0.5,0.4274,,,,,,,,,,,software_engineer
140,0,NCS,,4.0,Great People and Environment,Software Engineer,Singapore,"Everyone will help one another, friendly colleagues",Depends on your project you may have to OT,0.7096,0.0,0.5,0.4274,,,,,,,,,,,software_engineer
141,0,NCS,,4.0,Fresh graduate,Software Engineer,"Ang Mo Kio New Town,",Well structured and decent salary,Highly dependent on project assignment,0.2732,0.0,0.5,0.3183,,,0.2732,,,,,,,,software_engineer
142,0,NCS,,3.0,Good place for fresh grads,Software Engineer,"Ang Mo Kio New Town,",Graduate programme offers good learning opportunities,Long working hours depending on the project you get,0.6705,0.0,0.0,0.167625,,0.6705,,,,,,,,,software_engineer
145,0,NCS,,5.0,Great Work Culture and work life balance,Software Engineer,Singapore,"The team is supportive and helpful, great company",Cannot think of any at the moment.,0.8442,0.0,1.0,0.71105,,,,,,,,,,,software_engineer
146,0,NCS,,5.0,Good start for a fresh graduate.,Software Engineer,Singapore,"Good place to start a first job. Like the structured nucleus programme, the fact that the work I do makes a difference, and the many opportunities that a large company like NCS offers me.",Challenging and hard work but good learning opportunity for me since this is the first job.,0.8591,0.8248,1.0,0.920975,,,,,,,,,,,software_engineer
148,0,NCS,,5.0,Fresh Graduate Intake,Software Engineer,Singapore,The team is supportive and helpful,The work culture varies according to the team,0.6124,0.0,1.0,0.6531,,,,0.0,,,,,,,software_engineer
149,0,NCS,,5.0,Great Work Culture and work life balance,Software Engineer,Singapore,"Great team, Good tech stacks with Work-life balance","No Cons so far, All good",0.7906,0.2415,1.0,0.758025,0.7906,,,,,,,,,,software_engineer
150,0,NCS,,4.0,Lots of trainings for Nucleus Graduate Program,Software Engineer,Singapore,"- free training with NUS ISS, NCS - quite great insurance for fresh grad",- pay is just okay,0.8748,0.128,0.5,0.5007,,0.8748,1.0028000000000001,,,,,,,,software_engineer
152,0,NCS,,4.0,Good for starting a career,Software Engineer,Singapore,- Good for fresh graduates,- Limited growth and highly dependent on the project,0.6369,0.1779,0.5,0.4537,,,,,,,,,,,software_engineer
153,0,NCS,,3.0,App consultant,Software Engineer,Singapore,"High salary, trying to compete with the industry average",Long working hours based on project,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,software_engineer
154,0,NCS,,4.0,comparably good si company,Software Engineer,"Ang Mo Kio New Town,","Good colleagues, stress level is based on the project you are in","Slow career progression, no choice to change project",0.0258,-0.296,0.5,0.18245,,-0.296,,,,,,,,,software_engineer
155,0,NCS,,4.0,good for starters,Software Developer,Singapore,"able to learn many new things, many opportunities","overworked, low salary for the long hours",0.3818,-0.2732,0.5,0.27715,,,-0.2732,,,,,,,,software_engineer
157,0,NCS,,3.0,Good for fresh grads,Software Engineer,Singapore,Good place to start for fresh grads. But performance bonus is really luck based as it depends on the projects you are working on,Not a good place to stay even though they offer a 5 years Master program.,0.9151,-0.3412,0.0,0.14347500000000002,,,0.9151,,,,,,,,software_engineer
158,0,NCS,,4.0,Great Place to learn,Senior Applications Developer,"Ang Mo Kio New Town,",Good bonus if you work harder,sometime work life no balance,0.7506,-0.296,0.5,0.36365000000000003,,,0.7506,,,,,,,,software_engineer
160,0,NCS,,4.0,Software Engineer,Software Engineer,Singapore,- Good package. - opportunities to gain experience in software development.,- not a good option for work-life balance.,0.836,-0.3412,0.5,0.3737,-0.3412,,,,,,,,,,software_engineer
161,0,NCS,,2.0,Join if you are a workaholic,Software Engineer,Singapore,- Friendly colleagues - Some opportunities to learn new skills,"- Long working hours, underpaid - High expectations - Contacted outside of office hours frequently",0.7003,0.0,-0.5,-0.07492499999999999,,,,,,,,,,,software_engineer
162,0,NCS,,3.0,Application Consultant (Nucleus),Software Engineer,Singapore,"Decent-ish working culture (though this is project and team dependent), and interesting perks.",What you learn in bootcamp generally doesn't translate into the work you do during projects as the projects' tech stacks tend to be more dated. Being strong-armed into software engineering primarily is also not a good thing to face.,0.4019,-0.3412,0.0,0.015174999999999994,,,,0.4019,,,,,,,software_engineer
164,0,NCS,,3.0,Not recommended,Software Engineer,Singapore,There was some training to prepare fresh grads at the bootcamp,"Tight project deadlines, heavily understaffed",0.3182,0.0,0.0,0.07955,,0.3182,,,,,,,,,software_engineer
165,0,NCS,,4.0,Working with NCS,Senior Software Engineer,Singapore,Friendly Culture Learning opportunities On the job training,"Most of the project requires onsite, no hybrid Work life balance",0.7003,-0.296,0.5,0.351075,-0.296,0.7003,,0.7003,,,,,,,software_engineer
166,0,NCS,,3.0,software engineer,Software Engineer,Singapore,good learning ground for fresh grads,not much growth opportunities lack of recognition pay not competitive,0.6369,-0.764,0.0,-0.031775,,-0.764,-0.764,,,,,,,,software_engineer
167,0,NCS,,3.0,Project dependent,Software Engineer,Singapore,This company is very project dependent. Get a good project with a nice leader and you're good. Extremely easy to get in. Even people with non coding certificates are able to get in after taking coding lessons.,There are quite a lot of bad projects you can get into. Work with government clients so alot of the tech is pretty old. High turnover rate.,0.8955,-0.144,0.0,0.187875,,,,,,,,,,,software_engineer
168,0,NCS,,3.0,Projects decide your workload,Software Engineer,"Ang Mo Kio New Town,","Some projects heavy workload can learn a lot at the expense of heavy OT, some projects light workload, work life balance.",Working hours can be terrible depending on project. Yearly increment terrible.,0.0,-0.7351,0.0,-0.183775,0.0,,,,,,,,,,software_engineer
169,0,NCS,,3.0,Good company,Senior Applications Developer,Singapore,"Service based company, so all depends on client.",Not much provision to contract employees.,0.0,0.0,0.0,0.0,,,,,,,,,,,software_engineer
